Station_ID,Lat,Long,Elev,State,Name 
US1GACK0013,33.9531 ,-83.4225 ,201.8 ,GA,ATHENS 1.7 W                   
US1GACL0015,33.7686 ,-84.9380 ,356.3 ,GA,VILLA RICA 2.6 NNW             
US1GACN0008,33.5967 ,-84.3369 ,280.4 ,GA,MORROW 1.3 N                   
US1GACS0002,34.8852 ,-85.1402 ,259.4 ,GA,RINGGOLD 2.8 SW                
US1GACT0006,32.0377 ,-81.0946 ,  5.8 ,GA,SAVANNAH 3.1 SSE               
US1GACT0023,32.0435 ,-81.2800 ,  3.7 ,GA,SAVANNAH 11.0 WSW              
US1GACT0040,31.9155 ,-81.0755 , 14.6 ,GA,SAVANNAH 8.2 SSE               
US1GACT0061,32.0709 ,-81.1882 ,  1.8 ,GA,SAVANNAH 4.6 NW                
US1GACU0003,33.5418 ,-82.1580 ,100.0 ,GA,EVANS 2.1 NNW                  
US1GACW0004,33.3708 ,-84.8865 ,243.2 ,GA,NEWNAN 5.7 W                   
US1GACW0019,33.4696 ,-84.7423 ,279.8 ,GA,NEWNAN 6.8 NNE                 
US1GADG0007,32.2849 ,-83.2379 ,113.1 ,GA,EASTMAN 7.0 NNW                
US1GADK0008,33.8183 ,-84.2280 ,311.2 ,GA,CLARKSTON 0.9 NE               
US1GADK0023,33.7528 ,-84.3128 ,307.8 ,GA,ATLANTA 4.4 E                  
US1GADK0037,33.9432 ,-84.2741 ,307.8 ,GA,DUNWOODY 2.3 E                 
US1GADS0008,33.7534 ,-84.6395 ,281.3 ,GA,LITHIA SPRINGS 1.8 S           
US1GAEF0018,32.3649 ,-81.2093 , 19.5 ,GA,RINCON 5.3 NNE                 
US1GAER0002,31.1833 ,-85.0459 , 39.6 ,GA,JAKIN 7.4 NNW                  
US1GAFL0011,34.2894 ,-85.2520 ,196.3 ,GA,ROME 4.2 WNW                   
US1GAFR0003,34.2915 ,-83.2131 ,242.0 ,GA,ROYSTON 5.9 W                  
US1GAFS0005,34.2066 ,-84.0737 ,339.2 ,GA,CUMMING 3.5 E                  
US1GAFT0003,34.0632 ,-84.2296 ,349.6 ,GA,ALPHARETTA 2.5 E               
US1GAFT0022,34.0511 ,-84.3623 ,344.4 ,GA,ROSWELL 1.0 NNW                
US1GAFT0046,33.7447 ,-84.3730 ,317.0 ,GA,ATLANTA 3.1 ESE                
US1GAFY0014,33.4694 ,-84.5793 ,291.4 ,GA,TYRONE 1.0 E                   
US1GAGD0002,34.4616 ,-84.9875 ,193.9 ,GA,CALHOUN 3.4 SW                 
US1GAGM0008,34.6668 ,-84.5329 ,432.8 ,GA,ELLIJAY 3.5 SW                 
US1GAGW0006,34.0799 ,-83.9313 ,352.7 ,GA,BUFORD 4.6 ESE                 
US1GAGW0023,33.9572 ,-83.9024 ,306.9 ,GA,DACULA 2.1 SSW                 
US1GAGW0042,33.8537 ,-84.1205 ,306.0 ,GA,LILBURN 2.6 SSE                
US1GAHB0002,34.7122 ,-83.4398 ,507.5 ,GA,TURNERVILLE 2.0 NW             
US1GAHL0002,34.3806 ,-83.8707 ,365.2 ,GA,GAINESVILLE 6.3 NNW            
US1GAHL0014,34.1692 ,-83.9809 ,331.6 ,GA,FLOWERY BRANCH 3.5 WSW         
US1GAHS0006,32.6026 ,-83.6377 ,107.0 ,GA,WARNER ROBINS 0.8 SSW          
US1GAHT0001,34.3807 ,-82.9073 ,211.2 ,GA,HARTWELL 2.3 NE                
US1GAHY0011,33.3939 ,-84.2378 ,262.1 ,GA,HAMPTON 2.8 ENE                
US1GAJC0004,34.1332 ,-83.7522 ,249.9 ,GA,BRASELTON 3.0 NE               
US1GAJH0001,32.7170 ,-82.8040 ,101.8 ,GA,WRIGHTSVILLE 0.3 N             
US1GALN0001,31.1319 ,-83.1354 , 61.9 ,GA,LAKELAND 7.2 NNW               
US1GALW0005,30.8112 ,-83.3432 , 67.1 ,GA,VALDOSTA 4.7 SW                
US1GALW0017,30.8043 ,-83.2771 , 58.2 ,GA,VALDOSTA 3.1 S                 
US1GAMA0007,34.1173 ,-83.2267 ,199.0 ,GA,DANIELSVILLE 0.6 SW            
US1GAMA0019,34.1778 ,-83.1312 ,209.1 ,GA,COMER 8.0 N                    
US1GAMI0004,31.4039 ,-81.4044 ,  4.9 ,GA,DARIEN 2.7 NE                  
US1GAMN0010,32.9143 ,-83.9416 ,149.0 ,GA,FORSYTH 8.3 S                  
US1GAMW0002,33.2184 ,-84.7097 ,272.5 ,GA,LUTHERSVILLE 2.1 ENE           
US1GAOC0003,33.7768 ,-83.3889 ,216.7 ,GA,WATKINSVILLE 6.0 S             
US1GAOG0003,33.9865 ,-83.1814 ,207.9 ,GA,COLBERT 3.9 SSE                
US1GAOG0018,33.8837 ,-83.1247 ,236.8 ,GA,LEXINGTON 1.4 NW               
US1GAPC0010,34.4781 ,-84.5024 ,429.2 ,GA,JASPER 4.3 W                   
US1GAPL0001,33.9921 ,-85.2990 ,274.0 ,GA,CEDARTOWN 3.0 SW               
US1GARB0009,34.8794 ,-83.5511 ,626.7 ,GA,CLAYTON 8.5 W                  
US1GASP0003,33.2390 ,-84.2641 ,290.2 ,GA,GRIFFIN 0.5 ESE                
US1GASV0003,32.7494 ,-81.6523 , 73.2 ,GA,SYLVANIA 0.8 W                 
US1GATG0001,32.6016 ,-83.3032 ,143.0 ,GA,DANVILLE 3.3 W                 
US1GATP0004,33.0653 ,-85.0028 ,228.0 ,GA,LA GRANGE 2.5 NE               
US1GAUN0005,34.9046 ,-83.8557 ,587.0 ,GA,YOUNG HARRIS 2.0 SSW           
US1GAWG0001,32.8128 ,-82.6904 ,117.3 ,GA,HARRISON 2.1 ESE               
US1GAWL0008,33.8243 ,-83.9073 ,271.6 ,GA,LOGANVILLE 1.1 SW              
US1GAWT0003,31.4859 ,-83.9145 ,115.8 ,GA,SYLVESTER 5.5 WSW              
US1HIHI0006,19.7238 ,155.9926 ,304.5 ,HI,KALAOA 1.7 E                   
US1HIHI0019,19.4594 ,155.8938 ,238.0 ,HI,CAPTAIN COOK 2.9 SSE           
US1HIHI0036,19.4708 ,155.0842 ,546.8 ,HI,MOUNTAIN VIEW 5.5 SE           
US1HIHI0049,19.6799 ,155.9699 ,416.4 ,HI,HOLUALOA 4.0 NW                
US1HIHN0008,21.6506 ,157.9303 ,  0.9 ,HI,LAIE 0.3 WNW                   
US1HIHN0022,21.3727 ,157.7250 , 38.4 ,HI,KAILUA 2.2 SSE                 
US1HIKI0008,22.0948 ,159.3278 , 64.6 ,HI,KAPAA 1.7 E                    
US1HIKI0024,22.2103 ,159.5492 ,  6.4 ,HI,HANALEI 3.0 W                  
US1IABC0002,42.3944 ,-91.7637 ,264.9 ,IA,QUASQUETON 0.4 WSW             
US1IABH0015,42.4494 ,-92.3970 ,281.9 ,IA,WATERLOO 3.7 SW                
US1IABN0013,41.9484 ,-93.8752 ,321.6 ,IA,MADRID 5.8 NNW                 
US1IABV0002,42.6695 ,-95.2999 ,460.6 ,IA,ALTA 0.3 SE                    
US1IACK0002,42.7420 ,-95.5485 ,377.6 ,IA,CHEROKEE 1.1 SSE               
US1IACN0010,41.8398 ,-90.2252 ,205.1 ,IA,CLINTON 1.7 W                  
US1IACS0002,41.4211 ,-94.7199 ,413.9 ,IA,ANITA 2.8 ESE                  
US1IADB0002,42.5045 ,-90.6707 ,200.9 ,IA,DUBUQUE 1.0 E                  
US1IADL0001,41.7168 ,-93.9055 ,287.1 ,IA,DALLAS CENTER 4.6 ENE          
US1IADL0026,41.7032 ,-93.9083 ,313.3 ,IA,DALLAS CENTER 4.1 ENE          
US1IAEM0003,43.2965 ,-94.6593 ,393.5 ,IA,RINGSTED 7.7 W                 
US1IAGN0004,42.1397 ,-94.4747 ,341.1 ,IA,CHURDAN 1.0 S                  
US1IAHR0003,41.6654 ,-95.7979 ,378.6 ,IA,LOGAN 1.5 NNW                  
US1IAHY0002,40.9153 ,-91.5638 ,209.4 ,IA,MOUNT PLEASANT 3.4 SSW         
US1IAJC0004,42.0785 ,-90.8817 ,230.1 ,IA,MONMOUTH 0.3 N                 
US1IAJH0014,41.8483 ,-91.6921 ,249.6 ,IA,SWISHER 0.4 NNE                
US1IALE0003,40.5886 ,-91.4357 ,168.9 ,IA,MONTROSE 4.5 NNW               
US1IALN0007,42.1983 ,-91.6543 ,287.1 ,IA,CENTRAL CITY 6.7 W             
US1IALN0032,41.9568 ,-91.7063 ,248.1 ,IA,CEDAR RAPIDS 2.2 WSW           
US1IAMC0010,41.4382 ,-91.0711 ,214.9 ,IA,MUSCATINE 1.4 N                
US1IAMS0002,42.0435 ,-92.8861 ,271.0 ,IA,MARSHALLTOWN 1.4 ENE           
US1IAPG0003,40.6249 ,-95.1235 ,350.2 ,IA,COLLEGE SPRINGS 0.3 NNW        
US1IAPK0022,41.5480 ,-93.5940 ,287.1 ,IA,DES MOINES 2.3 SSE             
US1IAPK0037,41.5981 ,-93.6995 ,263.0 ,IA,WINDSOR HEIGHTS 0.8 SE         
US1IAPK0071,41.6047 ,-93.7151 ,264.0 ,IA,WINDSOR HEIGHTS 0.2 W          
US1IAPT0002,41.2853 ,-95.8336 ,362.1 ,IA,COUNCIL BLUFFS 3.4 NNE         
US1IASH0001,41.6444 ,-95.3211 ,370.0 ,IA,HARLAN 0.4 SE                  
US1IASR0019,42.1079 ,-93.6511 ,302.1 ,IA,GILBERT 0.2 W                  
US1IAST0008,41.5401 ,-90.4492 ,182.9 ,IA,BETTENDORF 2.2 SE              
US1IAST0029,41.5885 ,-90.5070 ,214.0 ,IA,DAVENPORT 5.0 NE               
US1IATY0001,40.6623 ,-94.7264 ,346.9 ,IA,BEDFORD 0.6 S                  
US1IAWB0001,42.2788 ,-94.2953 ,348.1 ,IA,GOWRIE 0.4 WNW                 
US1IAWH0005,43.2648 ,-91.7029 ,336.2 ,IA,DECORAH 4.9SE                  
US1IAWR0007,41.3505 ,-93.5729 ,288.0 ,IA,INDIANOLA 0.8 SSW              
US1IDAD0006,43.5446 ,116.1050 ,883.0 ,ID,BOISE 6.7 SE                   
US1IDAD0021,43.5484 ,116.1337 ,903.7 ,ID,BOISE CITY 6.1 SE              
US1IDBD0001,48.6445 ,116.2877 ,687.3 ,ID,BONNERS FERRY 3.5 SSE          
US1IDBK0011,42.8781 ,112.4130 ,499.9 ,ID,POCATELLO 1.9 E                
US1IDBR0009,48.2011 ,116.8740 ,730.0 ,ID,PRIEST RIVER 2.0 ENE           
US1IDBR0026,48.2642 ,116.8645 ,672.7 ,ID,PRIEST RIVER 5.9 NNE           
US1IDBV0008,43.4636 ,112.0364 ,435.3 ,ID,IDAHO FALLS 2.0 S              
US1IDCW0006,46.4997 ,116.3355 ,311.5 ,ID,OROFINO 3.8 WNW                
US1IDCY0016,43.6547 ,116.7110 ,724.2 ,ID,CALDWELL 1.8 W                 
US1IDGM0002,43.8488 ,116.4838 ,729.4 ,ID,EMMETT 1.8 SSE                 
US1IDKT0002,47.7409 ,116.9632 ,655.6 ,ID,POST FALLS 2.1 NNW             
US1IDKT0019,47.8325 ,116.7257 ,834.2 ,ID,HAYDEN 5.8 NNE                 
US1IDLT0006,46.9290 ,116.8874 ,805.0 ,ID,ONAWAY 0.2 ENE                 
US1IDOW0001,43.5597 ,116.9983 ,748.0 ,ID,HOMEDALE 5.1 SW                
US1IDTF0003,42.6380 ,114.7830 ,994.3 ,ID,BUHL 2.9 NNW                   
US1ILBD0003,38.9281 ,-89.2688 ,167.3 ,IL,MULBERRY GROVE 0.3 NNW         
US1ILBU0006,41.3773 ,-89.4616 ,214.0 ,IL,PRINCETON 0.3 ESE              
US1ILCE0010,39.4709 ,-88.1759 ,205.1 ,IL,CHARLESTON 1.0 S               
US1ILCK0032,41.9266 ,-87.6562 ,185.9 ,IL,CHICAGO 6.4 NNE                
US1ILCK0054,42.1468 ,-88.0197 ,228.0 ,IL,PALATINE 2.7 NNE               
US1ILCK0070,41.9393 ,-87.7700 ,191.1 ,IL,HARWOOD HEIGHTS 2.6 SE         
US1ILCK0087,42.0822 ,-88.0019 ,220.1 ,IL,ARLINGTON HEIGHTS 1.3 SW       
US1ILCK0106,42.0597 ,-88.2334 ,252.1 ,IL,HOFFMAN ESTATES 4.6 W          
US1ILCK0137,41.9200 ,-87.8855 ,199.0 ,IL,MELROSE PARK 2.0 NW            
US1ILCK0153,41.6703 ,-87.7312 ,183.2 ,IL,ALSIP 0.2 E                    
US1ILCK0175,42.0889 ,-87.7400 ,195.4 ,IL,WINNETKA 1.2 S                 
US1ILCK0196,41.9904 ,-87.7872 ,190.2 ,IL,HARWOOD HEIGHTS 1.9 NNE        
US1ILCK0218,42.1311 ,-87.8531 ,206.3 ,IL,NORTHBROOK 1.0 W               
US1ILCK0253,41.6250 ,-87.7234 ,189.3 ,IL,MIDLOTHIAN 0.1 SSE             
US1ILCL0002,39.3838 ,-87.7743 ,189.9 ,IL,MARSHALL 4.6 W                 
US1ILCP0008,40.0924 ,-88.2840 ,223.1 ,IL,CHAMPAIGN 1.7 SW               
US1ILCP0018,40.0524 ,-88.2549 ,224.9 ,IL,SAVOY 0.9 S                    
US1ILCP0033,40.1683 ,-88.4068 ,218.8 ,IL,MAHOMET 1.8 S                  
US1ILCP0048,40.1408 ,-88.1759 ,218.8 ,IL,URBANA 2.7 NE                  
US1ILCP0062,40.0768 ,-88.2667 ,226.2 ,IL,CHAMPAIGN 2.5 S                
US1ILCP0082,40.0781 ,-88.2537 ,224.3 ,IL,SAVOY 0.9 N                    
US1ILCP0093,40.0808 ,-88.2602 ,226.5 ,IL,CHAMPAIGN 2.2 S                
US1ILCP0109,40.0566 ,-88.2489 ,222.5 ,IL,SAVOY 0.6 SSE                  
US1ILCR0013,42.1498 ,-89.7399 ,286.5 ,IL,SHANNON 0.2 S                  
US1ILCW0003,39.1103 ,-87.6655 ,144.5 ,IL,HUTSONVILLE 0.3 WNW            
US1ILDK0001,41.9292 ,-88.7791 ,268.8 ,IL,DE KALB 1.4 W                  
US1ILDK0020,41.9921 ,-88.6948 ,256.6 ,IL,SYCAMORE 0.7 N                 
US1ILDP0015,41.9296 ,-88.0751 ,238.0 ,IL,GLENDALE HEIGHTS 0.7 NNE       
US1ILDP0030,41.7900 ,-88.0979 ,224.0 ,IL,LISLE 0.5 WSW                  
US1ILDP0049,41.7461 ,-88.1114 ,223.1 ,IL,NAPERVILLE 2.5 ESE             
US1ILDP0065,41.8549 ,-87.9710 ,221.9 ,IL,OAKBROOK TERRACE 0.2 NW        
US1ILDP0079,41.7319 ,-87.9486 ,220.7 ,IL,BURR RIDGE 1.9 SW              
US1ILDP0098,41.7840 ,-88.0168 ,229.5 ,IL,DOWNERS GROVE 0.9 S            
US1ILDP0114,41.9474 ,-88.0769 ,233.8 ,IL,BLOOMINGDALE 0.5 ESE           
US1ILDP0144,41.8353 ,-88.0509 ,208.8 ,IL,GLEN ELLYN 2.2 SSE             
US1ILED0004,39.6137 ,-87.6865 ,216.1 ,IL,PARIS 0.3 ESE                  
US1ILEF0009,39.1039 ,-88.4273 ,172.5 ,IL,TEUTOPOLIS 3.4 SE              
US1ILFD0008,40.4564 ,-88.0903 ,245.7 ,IL,PAXTON 0.5 ESE                 
US1ILFL0007,40.4665 ,-90.0922 ,185.3 ,IL,BRYANT 0.1 ENE                 
US1ILGY0004,41.2947 ,-88.2778 ,176.8 ,IL,COAL CITY 0.4 N                
US1ILGY0018,41.1717 ,-88.2453 ,179.5 ,IL,SOUTH WILMINGTON 1.6 E         
US1ILHN0007,40.5849 ,-90.9571 ,214.9 ,IL,LA HARPE 0.7 E                 
US1ILIR0006,40.7767 ,-87.7156 ,194.8 ,IL,WATSEKA 0.9 E                  
US1ILJF0002,38.1865 ,-89.0913 ,157.0 ,IL,WALTONVILLE 3.4 WSW            
US1ILJK0013,37.7205 ,-89.2630 ,132.9 ,IL,CARBONDALE 2.5 W               
US1ILKD0012,41.6413 ,-88.4696 ,192.0 ,IL,YORKVILLE 1.1 W                
US1ILKD0047,41.7137 ,-88.3177 ,205.4 ,IL,OSWEGO 1.3 NE                  
US1ILKK0018,41.1703 ,-88.0931 ,181.7 ,IL,BONFIELD 2.5 NW                
US1ILKK0032,41.0799 ,-87.7092 ,192.0 ,IL,MOMENCE 6.2 SSW                
US1ILKN0010,42.0366 ,-88.3056 ,253.0 ,IL,ELGIN 0.9 WSW                  
US1ILKN0039,41.7723 ,-88.3577 ,210.3 ,IL,AURORA 3.4 W                   
US1ILKN0060,41.7826 ,-88.4235 ,214.0 ,IL,SUGAR GROVE 2.0 ENE            
US1ILKN0076,41.8556 ,-88.3011 ,216.4 ,IL,BATAVIA 0.3 N                  
US1ILKN0092,41.8773 ,-88.3212 ,223.4 ,IL,GENEVA 0.5 SW                  
US1ILKN0110,42.0606 ,-88.2640 ,246.0 ,IL,ELGIN 1.9 NE                   
US1ILLE0008,41.8633 ,-89.2257 ,246.3 ,IL,ASHTON 0.4 SSW                 
US1ILLG0002,40.1584 ,-89.3723 ,181.1 ,IL,LINCOLN 0.6 NNW                
US1ILLG0012,40.1368 ,-89.3515 ,178.0 ,IL,LINCOLN 1.3 SE                 
US1ILLG0026,40.0858 ,-89.1864 ,188.4 ,IL,BEASON 4.0 S                   
US1ILLG0041,40.0219 ,-89.4696 ,223.7 ,IL,ELKHART 0.7 ENE                
US1ILLK0013,42.2825 ,-87.8762 ,214.9 ,IL,LAKE BLUFF 1.3 W               
US1ILLK0025,42.1913 ,-87.9403 ,205.1 ,IL,LINCOLNSHIRE 1.3 WSW           
US1ILLK0046,42.3637 ,-88.0015 ,237.1 ,IL,THIRD LAKE 0.4 SE              
US1ILLK0072,42.4191 ,-87.9094 ,220.4 ,IL,WADSWORTH 1.4 SSE              
US1ILLK0087,42.2111 ,-88.0916 ,260.0 ,IL,LAKE ZURICH 1.3 N              
US1ILLS0012,41.3361 ,-89.1361 ,189.0 ,IL,PERU 0.6 SW                    
US1ILLS0028,41.1984 ,-88.6254 ,212.1 ,IL,RANSOM 3.2 NNE                 
US1ILLS0046,41.5247 ,-89.0906 ,214.0 ,IL,MENDOTA 2.4 SE                 
US1ILLV0004,40.7988 ,-88.7381 ,209.1 ,IL,CHENOA 3.9 NNW                 
US1ILLV0017,40.9403 ,-88.3416 ,221.3 ,IL,EMINGTON 2.2 SSE               
US1ILMA0017,39.8779 ,-88.8063 ,207.9 ,IL,OAKLEY 0.1 N                   
US1ILMCH003,42.2126 ,-88.3542 ,273.1 ,IL,CRYSTAL LAKE 1.8 SW            
US1ILMCH030,42.3835 ,-88.3709 ,253.9 ,IL,WONDER LAKE 0.8 WNW            
US1ILMCH049,42.2122 ,-88.2444 ,246.6 ,IL,CARY 0.3 NE                    
US1ILMCH082,42.2745 ,-88.2368 ,242.0 ,IL,CRYSTAL LAKE 4.8 ENE           
US1ILMCL010,40.3332 ,-88.7231 ,235.9 ,IL,LE ROY 2.3 ESE                 
US1ILMCL025,40.5140 ,-89.0023 ,239.3 ,IL,NORMAL 0.3 SSW                 
US1ILMCL037,40.4684 ,-88.9335 ,256.9 ,IL,BLOOMINGTON 2.2 ESE            
US1ILMD0016,38.7251 ,-89.7612 ,153.9 ,IL,HIGHLAND 4.7 WSW               
US1ILME0001,40.0021 ,-89.7548 ,178.9 ,IL,PETERSBURG 0.3 SSW             
US1ILMG0007,39.7294 ,-90.2318 ,179.2 ,IL,JACKSONVILLE 0.1 E             
US1ILMP0005,39.4495 ,-89.8992 ,199.0 ,IL,GIRARD 8.8 W                   
US1ILMR0002,41.2071 ,-90.7586 ,220.1 ,IL,ALEDO 0.8 NW                   
US1ILMY0001,39.3470 ,-89.3455 ,196.0 ,IL,NOKOMIS 4.5 NW                 
US1ILOG0015,42.1332 ,-89.2484 ,216.1 ,IL,BYRON 0.6 ENE                  
US1ILPT0001,40.0690 ,-88.5390 ,218.8 ,IL,MONTICELLO 3.5 NNE             
US1ILPT0015,40.1740 ,-88.4656 ,215.8 ,IL,MAHOMET 3.6 WSW                
US1ILRH0007,38.1398 ,-89.7393 ,146.0 ,IL,SPARTA 2.4 NW                  
US1ILRI0017,41.3350 ,-90.6470 ,246.6 ,IL,MILAN 8.8 SSW                  
US1ILSC0012,38.4898 ,-89.7946 ,130.5 ,IL,MASCOUTAH 1.5 SSE              
US1ILSG0004,39.8535 ,-89.5754 ,175.9 ,IL,RIVERTON 1.9 W                 
US1ILSG0032,39.6948 ,-89.6194 ,171.0 ,IL,SPRINGFIELD 6.1 SSE            
US1ILSG0047,39.6869 ,-89.6270 ,177.1 ,IL,SPRINGFIELD 6.6 S              
US1ILSL0003,37.7240 ,-88.5379 ,112.2 ,IL,HARRISBURG 1.1 SE              
US1ILSP0018,42.2869 ,-89.6179 ,253.6 ,IL,FREEPORT 0.9 ESE               
US1ILTZ0016,40.5541 ,-89.6274 ,166.4 ,IL,PEKIN 1.0 S                    
US1ILVR0001,40.1653 ,-87.6282 ,207.0 ,IL,DANVILLE 1.5 NNW               
US1ILVR0013,40.4585 ,-87.6781 ,217.0 ,IL,HOOPESTON 0.6 SW               
US1ILWD0001,41.6761 ,-89.8817 ,189.0 ,IL,PROPHETSTOWN 2.8 E             
US1ILWF0012,40.7846 ,-89.4822 ,219.2 ,IL,GERMANTOWN HILLS 1.3 NW        
US1ILWL0017,41.5716 ,-88.1406 ,189.0 ,IL,CREST HILL 1.9 WNW             
US1ILWL0036,41.6375 ,-88.0029 ,217.0 ,IL,HOMER GLEN 3.9 WNW             
US1ILWL0056,41.5203 ,-88.1214 ,196.0 ,IL,JOLIET 0.4 S                   
US1ILWL0068,41.5333 ,-88.1080 ,200.6 ,IL,JOLIET 0.9 ENE                 
US1ILWL0084,41.3714 ,-87.5585 ,222.5 ,IL,BEECHER 3.4 ENE                
US1ILWL0104,41.5845 ,-88.1731 ,185.0 ,IL,PLAINFIELD 2.7 SE              
US1ILWL0127,41.5832 ,-88.1911 ,181.4 ,IL,PLAINFIELD 2.4 SSE             
US1ILWM0005,37.7322 ,-88.9755 ,132.9 ,IL,MARION 1.9 W                   
US1ILWN0008,42.2767 ,-89.0747 ,242.0 ,IL,ROCKFORD 0.7 NW                
US1ILWN0032,42.1906 ,-89.0604 ,245.4 ,IL,ROCKFORD 5.5 S                 
US1INAL0002,41.1904 ,-85.1325 ,260.0 ,IN,FORT WAYNE 8.1 N               
US1INAL0020,41.1175 ,-85.0892 ,246.9 ,IN,FORT WAYNE 4.0 NE              
US1INAL0037,41.0916 ,-85.1475 ,239.3 ,IN,FORT WAYNE 1.3 NNW             
US1INAL0060,41.1695 ,-85.0527 ,245.4 ,IN,FORT WAYNE 8.0 NE              
US1INBN0001,40.0350 ,-86.5447 ,285.9 ,IN,LEBANON 3.9 WSW                
US1INBN0011,40.0261 ,-86.3619 ,292.0 ,IN,LEBANON 6.2 ESE                
US1INBN0024,40.0712 ,-86.4718 ,292.9 ,IN,LEBANON 1.4 N                  
US1INBN0041,39.9816 ,-86.2998 ,281.3 ,IN,ZIONSVILLE 2.5 NW              
US1INBT0007,40.6170 ,-87.3146 ,251.2 ,IN,FOWLER 0.1 E                   
US1INBW0013,39.1361 ,-85.9569 ,196.6 ,IN,COLUMBUS 5.7 SSW               
US1INCK0017,38.4659 ,-85.9482 ,170.7 ,IN,BORDEN  0.3 SW                 
US1INCL0008,40.4250 ,-86.6940 ,206.3 ,IN,LAFAYETTE 9.1 ENE              
US1INCS0006,40.8986 ,-86.3550 ,241.1 ,IN,LUCERNE 3.4 NE                 
US1INCW0008,38.2773 ,-86.3488 ,250.9 ,IN,MILLTOWN 6.1 SW                
US1INDB0004,38.2797 ,-87.0709 ,162.2 ,IN,HUNTINGBURG 6.2 WSW            
US1INDK0005,41.3705 ,-85.0457 ,267.0 ,IN,AUBURN 0.8 NE                  
US1INDL0001,40.3061 ,-85.4158 ,271.0 ,IN,EATON 4.0 SW                   
US1INDL0024,40.3295 ,-85.3234 ,282.2 ,IN,(N9WCJ) EATON 1.8 ESE          
US1INDL0036,40.1402 ,-85.3583 ,299.0 ,IN,MUNCIE 4.3 SSE                 
US1INDR0010,39.1064 ,-84.8794 ,258.5 ,IN,(K9GPS)LAWRENCEBURG 0.7 NW     
US1INDV0006,38.6217 ,-87.1829 ,143.0 ,IN,WASHINGTON 2.6 SSW             
US1INEL0003,41.6624 ,-85.7602 ,278.0 ,IN,MIDDLEBURY 2.6 WSW             
US1INEL0017,41.4847 ,-85.7701 ,252.1 ,IN,SYRACUSE 4.4 NNW               
US1INEL0030,41.5853 ,-85.9640 ,249.3 ,IN,GOSHEN 6.7 W                   
US1INEL0044,41.4449 ,-86.0116 ,265.2 ,IN,NAPPANEE 1.4 W                 
US1INFD0002,38.3803 ,-85.8704 ,285.0 ,IN,GALENA 4.3 ENE                 
US1INFL0002,41.0186 ,-86.4031 ,237.1 ,IN,KEWANNA 0.5 E                  
US1INFR0001,39.5073 ,-85.2451 ,313.9 ,IN,LAUREL 3.0 W                   
US1INGB0012,38.3526 ,-87.5880 ,139.9 ,IN,PRINCETON 1.0 WSW              
US1INGR0011,40.4793 ,-85.6189 ,255.4 ,IN,GAS CITY 0.9 SW                
US1INGR0026,40.4941 ,-85.6065 ,259.7 ,IN,(KB9CRA)GAS CITY 0.3 N         
US1INHM0016,39.9655 ,-86.0761 ,231.0 ,IN,CARMEL 1.8 E                   
US1INHM0042,40.0167 ,-86.0017 ,241.7 ,IN,NOBLESVILLE 3.2 SSE            
US1INHN0002,39.7910 ,-85.8160 ,266.1 ,IN,GREENFIELD 2.4 W               
US1INHN0019,39.8785 ,-85.6849 ,284.7 ,IN,WILLOW BRANCH 0.2 NNW          
US1INHR0003,38.2087 ,-86.1122 ,196.9 ,IN,CORYDON 0.8 ESE                
US1INHR0021,38.2640 ,-86.1235 ,210.0 ,IN,CORYDON 3.5 N                  
US1INHS0015,39.7548 ,-86.5116 ,266.1 ,IN,DANVILLE 0.7 SE                
US1INHS0043,39.7764 ,-86.4958 ,283.2 ,IN,DANVILLE 1.6 NE                
US1INHW0009,40.5470 ,-86.3262 ,239.0 ,IN,BURLINGTON 5.8 NE              
US1INHW0020,40.4666 ,-86.0508 ,254.8 ,IN,(KC9DHF)KOKOMO 4.4 E           
US1INHY0016,39.9179 ,-85.4250 ,319.4 ,IN,NEW CASTLE 3.2 W               
US1INJH0008,39.6024 ,-86.0183 ,242.0 ,IN,GREENWOOD 5.2 E                
US1INJK0006,38.9572 ,-85.8829 ,179.2 ,IN,SEYMOUR 0.8 S                  
US1INJS0003,40.8480 ,-87.2312 ,203.9 ,IN,GOODLAND 6.7 NNE               
US1INJS0018,41.0377 ,-87.1363 ,206.0 ,IN,RENSSELAER 7.1 N               
US1INJS0032,40.8626 ,-87.0802 ,205.1 ,IN,RENSSELAER 6.2 SE              
US1INJS0047,40.7666 ,-87.1520 ,223.7 ,IN,REMINGTON 0.3 N                
US1INJY0001,40.3810 ,-85.0566 ,289.0 ,IN,PORTLAND 5.4 SW                
US1INKN0004,38.7764 ,-87.3172 ,150.9 ,IN,BICKNELL 0.5 W                 
US1INKS0012,41.3208 ,-85.6882 ,257.9 ,IN,NORTH WEBSTER 0.6 SE           
US1INKS0029,41.4129 ,-85.7583 ,274.6 ,IN,SYRACUSE 0.9 SW                
US1INKS0051,41.2604 ,-85.8487 ,248.4 ,IN,WARSAW 1.4 N                   
US1INLG0008,41.6185 ,-85.2817 ,299.9 ,IN,LAGRANGE 7.2 ESE               
US1INLK0009,41.4046 ,-87.2334 ,235.9 ,IN,LAKES OF THE FOUR SEASONS 0.6  
US1INLK0033,41.4621 ,-87.2968 ,216.7 ,IN,MERRILLVILLE 1.6 ESE           
US1INLK0049,41.5423 ,-87.4397 ,187.1 ,IN,HIGHLAND 1.0 ESE               
